,ndc9,filename,is_ref,is_front,ndc,splshape,splshape_text,splimprint,splcolor_text,rxstring,filepath
3216,935061,3990.jpg,FALSE,TRUE,93506101,C48348,ROUND,TV;308,WHITE,hydroxyzine hydrochloride 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935061/3990.jpg
3217,930771,1714.jpg,FALSE,FALSE,93077198,C48348,ROUND,TEVA;771,PINK,Pravastatin Sodium 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930771/1714.jpg
3218,930771,4435.jpg,FALSE,FALSE,93077198,C48348,ROUND,TEVA;771,PINK,Pravastatin Sodium 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930771/4435.jpg
3219,930771,2619.jpg,FALSE,FALSE,93077198,C48348,ROUND,TEVA;771,PINK,Pravastatin Sodium 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930771/2619.jpg
3220,930771,1636.jpg,FALSE,TRUE,93077198,C48348,ROUND,TEVA;771,PINK,Pravastatin Sodium 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930771/1636.jpg
3221,930771,2598.jpg,FALSE,FALSE,93077198,C48348,ROUND,TEVA;771,PINK,Pravastatin Sodium 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930771/2598.jpg
3222,935247,2664.jpg,FALSE,FALSE,93524765,C48348,ROUND,TV;U7;15,YELLOW,olanzapine 15 MG Disintegrating Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935247/2664.jpg
3223,935247,2287.jpg,FALSE,FALSE,93524765,C48348,ROUND,TV;U7;15,YELLOW,olanzapine 15 MG Disintegrating Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935247/2287.jpg
3224,935247,1511.jpg,FALSE,FALSE,93524765,C48348,ROUND,TV;U7;15,YELLOW,olanzapine 15 MG Disintegrating Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935247/1511.jpg
3225,1725032,875.jpg,FALSE,TRUE,172503260,C48348,ROUND,5032;20;25,PINK,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001725032/875.jpg
3226,1725032,862.jpg,FALSE,TRUE,172503260,C48348,ROUND,5032;20;25,PINK,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001725032/862.jpg
3227,1725032,968.jpg,FALSE,FALSE,172503260,C48348,ROUND,5032;20;25,PINK,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001725032/968.jpg
3228,933002,4794.jpg,FALSE,TRUE,93300256,C48336,CAPSULE,93;3002;93;3002,WHITE,quinine sulfate 324 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933002/4794.jpg
3229,933002,2118.jpg,FALSE,FALSE,93300256,C48336,CAPSULE,93;3002;93;3002,WHITE,quinine sulfate 324 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933002/2118.jpg
3230,933002,4910.jpg,FALSE,TRUE,93300256,C48336,CAPSULE,93;3002;93;3002,WHITE,quinine sulfate 324 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933002/4910.jpg
3231,933002,339.jpg,FALSE,TRUE,93300256,C48336,CAPSULE,93;3002;93;3002,WHITE,quinine sulfate 324 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933002/339.jpg
3232,933002,685.jpg,FALSE,FALSE,93300256,C48336,CAPSULE,93;3002;93;3002,WHITE,quinine sulfate 324 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933002/685.jpg
3233,5550485,752.jpg,FALSE,TRUE,555048527,C48348,ROUND,b;485,GREEN,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550485/752.jpg
3234,5550485,4613.jpg,FALSE,FALSE,555048527,C48348,ROUND,b;485,GREEN,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550485/4613.jpg
3235,5550485,1656.jpg,FALSE,TRUE,555048527,C48348,ROUND,b;485,GREEN,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550485/1656.jpg
3236,5550485,1983.jpg,FALSE,TRUE,555048527,C48348,ROUND,b;485,GREEN,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550485/1983.jpg
3237,5550485,2361.jpg,FALSE,FALSE,555048527,C48348,ROUND,b;485,GREEN,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550485/2361.jpg
3238,534890531,3364.jpg,FALSE,TRUE,53489053101,C48348,ROUND,MP;153,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/534890531/3364.jpg
3239,534890531,371.jpg,FALSE,TRUE,53489053101,C48348,ROUND,MP;153,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/534890531/371.jpg
3240,534890531,996.jpg,FALSE,TRUE,53489053101,C48348,ROUND,MP;153,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/534890531/996.jpg
3241,534890531,4752.jpg,FALSE,FALSE,53489053101,C48348,ROUND,MP;153,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/534890531/4752.jpg
3242,930090,3561.jpg,FALSE,TRUE,93009001,C48348,ROUND,EPITOL;93;93,WHITE,carbamazepine 200 MG Oral Tablet [Epitol],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930090/3561.jpg
3243,930090,232.jpg,FALSE,FALSE,93009001,C48348,ROUND,EPITOL;93;93,WHITE,carbamazepine 200 MG Oral Tablet [Epitol],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930090/232.jpg
3244,930090,4609.jpg,FALSE,TRUE,93009001,C48348,ROUND,EPITOL;93;93,WHITE,carbamazepine 200 MG Oral Tablet [Epitol],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930090/4609.jpg
3245,930090,3304.jpg,FALSE,FALSE,93009001,C48348,ROUND,EPITOL;93;93,WHITE,carbamazepine 200 MG Oral Tablet [Epitol],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930090/3304.jpg
3246,684530375,4753.jpg,FALSE,FALSE,68453037510,C48336,CAPSULE,N;375,WHITE,24 HR Naproxen 375 MG Extended Release Oral Tablet [Naprelan],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/684530375/4753.jpg
3247,684530375,3332.jpg,FALSE,TRUE,68453037510,C48336,CAPSULE,N;375,WHITE,24 HR Naproxen 375 MG Extended Release Oral Tablet [Naprelan],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/684530375/3332.jpg
3248,684530375,3837.jpg,FALSE,TRUE,68453037510,C48336,CAPSULE,N;375,WHITE,24 HR Naproxen 375 MG Extended Release Oral Tablet [Naprelan],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/684530375/3837.jpg
3249,684530375,3609.jpg,FALSE,TRUE,68453037510,C48336,CAPSULE,N;375,WHITE,24 HR Naproxen 375 MG Extended Release Oral Tablet [Naprelan],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/684530375/3609.jpg
3250,684530375,4766.jpg,FALSE,TRUE,68453037510,C48336,CAPSULE,N;375,WHITE,24 HR Naproxen 375 MG Extended Release Oral Tablet [Naprelan],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/684530375/4766.jpg
3251,372250,2966.jpg,FALSE,TRUE,37225010,C48348,ROUND,SOMA;250,WHITE,carisoprodol 250 MG Oral Tablet [Soma],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000372250/2966.jpg
3252,372250,2949.jpg,FALSE,TRUE,37225010,C48348,ROUND,SOMA;250,WHITE,carisoprodol 250 MG Oral Tablet [Soma],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000372250/2949.jpg
3253,372250,3920.jpg,FALSE,FALSE,37225010,C48348,ROUND,SOMA;250,WHITE,carisoprodol 250 MG Oral Tablet [Soma],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000372250/3920.jpg
3254,372250,4917.jpg,FALSE,FALSE,37225010,C48348,ROUND,SOMA;250,WHITE,carisoprodol 250 MG Oral Tablet [Soma],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000372250/4917.jpg
3255,372250,1487.jpg,FALSE,FALSE,37225010,C48348,ROUND,SOMA;250,WHITE,carisoprodol 250 MG Oral Tablet [Soma],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000372250/1487.jpg
3256,5550860,1978.jpg,FALSE,FALSE,555086002,C48345,OVAL,b;860;100,WHITE,Flecainide Acetate 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550860/1978.jpg
3257,5550860,3729.jpg,FALSE,TRUE,555086002,C48345,OVAL,b;860;100,WHITE,Flecainide Acetate 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550860/3729.jpg
3258,5550860,4953.jpg,FALSE,FALSE,555086002,C48345,OVAL,b;860;100,WHITE,Flecainide Acetate 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550860/4953.jpg
3259,5550860,2362.jpg,FALSE,TRUE,555086002,C48345,OVAL,b;860;100,WHITE,Flecainide Acetate 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550860/2362.jpg
3260,5550860,3009.jpg,FALSE,TRUE,555086002,C48345,OVAL,b;860;100,WHITE,Flecainide Acetate 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550860/3009.jpg
3261,3782180,1172.jpg,FALSE,FALSE,378218001,C48345,OVAL,M;312,BLUE,verapamil hydrochloride 180 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782180/1172.jpg
3262,3782180,2016.jpg,FALSE,TRUE,378218001,C48345,OVAL,M;312,BLUE,verapamil hydrochloride 180 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782180/2016.jpg
3263,3782180,46.jpg,FALSE,FALSE,378218001,C48345,OVAL,M;312,BLUE,verapamil hydrochloride 180 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782180/46.jpg
3264,3782180,4078.jpg,FALSE,TRUE,378218001,C48345,OVAL,M;312,BLUE,verapamil hydrochloride 180 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782180/4078.jpg
3265,3782180,3121.jpg,FALSE,TRUE,378218001,C48345,OVAL,M;312,BLUE,verapamil hydrochloride 180 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782180/3121.jpg
3266,931172,4780.jpg,FALSE,FALSE,93117201,C48345,OVAL,93;1172,WHITE,penicillin V potassium 250 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931172/4780.jpg
3267,931172,1490.jpg,FALSE,TRUE,93117201,C48345,OVAL,93;1172,WHITE,penicillin V potassium 250 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931172/1490.jpg
3268,931172,4210.jpg,FALSE,TRUE,93117201,C48345,OVAL,93;1172,WHITE,penicillin V potassium 250 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931172/4210.jpg
3269,931172,3441.jpg,FALSE,FALSE,93117201,C48345,OVAL,93;1172,WHITE,penicillin V potassium 250 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931172/3441.jpg
3270,931172,1769.jpg,FALSE,TRUE,93117201,C48345,OVAL,93;1172,WHITE,penicillin V potassium 250 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931172/1769.jpg
3271,620370577,1076.jpg,FALSE,FALSE,62037057701,C48345,OVAL,577;750,YELLOW,24 HR metformin hydrochloride 750 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/620370577/1076.jpg
3272,620370577,2871.jpg,FALSE,TRUE,62037057701,C48345,OVAL,577;750,YELLOW,24 HR metformin hydrochloride 750 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/620370577/2871.jpg
3273,620370577,935.jpg,FALSE,FALSE,62037057701,C48345,OVAL,577;750,YELLOW,24 HR metformin hydrochloride 750 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/620370577/935.jpg
3274,620370577,132.jpg,FALSE,FALSE,62037057701,C48345,OVAL,577;750,YELLOW,24 HR metformin hydrochloride 750 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/620370577/132.jpg
3275,620370577,1204.jpg,FALSE,TRUE,62037057701,C48345,OVAL,577;750,YELLOW,24 HR metformin hydrochloride 750 MG Extended Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/620370577/1204.jpg
3276,935507,3638.jpg,FALSE,FALSE,93550756,C48336,CAPSULE,TEVA;5507,RED,fluoxetine 50 MG / olanzapine 12 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935507/3638.jpg
3277,935507,2014.jpg,FALSE,FALSE,93550756,C48336,CAPSULE,TEVA;5507,RED,fluoxetine 50 MG / olanzapine 12 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935507/2014.jpg
3278,935507,91.jpg,FALSE,FALSE,93550756,C48336,CAPSULE,TEVA;5507,RED,fluoxetine 50 MG / olanzapine 12 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935507/91.jpg
3279,634590402,819.jpg,FALSE,FALSE,63459040230,C48348,ROUND,C;402,ORANGE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/634590402/819.jpg
3280,634590402,4571.jpg,FALSE,TRUE,63459040230,C48348,ROUND,C;402,ORANGE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/634590402/4571.jpg
3281,634590402,2074.jpg,FALSE,FALSE,63459040230,C48348,ROUND,C;402,ORANGE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/634590402/2074.jpg
3282,634590402,4393.jpg,FALSE,FALSE,63459040230,C48348,ROUND,C;402,ORANGE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/634590402/4393.jpg
3283,634590402,208.jpg,FALSE,TRUE,63459040230,C48348,ROUND,C;402,ORANGE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/634590402/208.jpg
3284,934356,1722.jpg,FALSE,FALSE,93435601,C48336,CAPSULE,4356;20;mg,BLUE,fluoxetine 20 MG (as fluoxetine hydrochloride 22.4 MG) Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000934356/1722.jpg
3285,934356,3254.jpg,FALSE,TRUE,93435601,C48336,CAPSULE,4356;20;mg,BLUE,fluoxetine 20 MG (as fluoxetine hydrochloride 22.4 MG) Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000934356/3254.jpg
3286,934356,1199.jpg,FALSE,FALSE,93435601,C48336,CAPSULE,4356;20;mg,BLUE,fluoxetine 20 MG (as fluoxetine hydrochloride 22.4 MG) Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000934356/1199.jpg
3287,1312478,1311.jpg,FALSE,FALSE,131247835,C48345,OVAL,SP;100,YELLOW,lacosamide 100 MG Oral Tablet [Vimpat],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001312478/1311.jpg
3288,1312478,1560.jpg,FALSE,TRUE,131247835,C48345,OVAL,SP;100,YELLOW,lacosamide 100 MG Oral Tablet [Vimpat],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001312478/1560.jpg
3289,1312478,2860.jpg,FALSE,FALSE,131247835,C48345,OVAL,SP;100,YELLOW,lacosamide 100 MG Oral Tablet [Vimpat],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001312478/2860.jpg
3290,1312478,308.jpg,FALSE,FALSE,131247835,C48345,OVAL,SP;100,YELLOW,lacosamide 100 MG Oral Tablet [Vimpat],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001312478/308.jpg
3291,930753,2135.jpg,FALSE,FALSE,93075301,C48348,ROUND,753;TEVA,WHITE,atenolol 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930753/2135.jpg
3292,930753,3179.jpg,FALSE,TRUE,93075301,C48348,ROUND,753;TEVA,WHITE,atenolol 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930753/3179.jpg
3293,930753,1628.jpg,FALSE,FALSE,93075301,C48348,ROUND,753;TEVA,WHITE,atenolol 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930753/1628.jpg
3294,930753,1262.jpg,FALSE,TRUE,93075301,C48348,ROUND,753;TEVA,WHITE,atenolol 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930753/1262.jpg
3295,930753,4586.jpg,FALSE,TRUE,93075301,C48348,ROUND,753;TEVA,WHITE,atenolol 100 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930753/4586.jpg
3296,1725410,3526.jpg,FALSE,TRUE,172541046,C48345,OVAL,5410;50,PINK,fluconazole 50 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001725410/3526.jpg
3297,1725410,3363.jpg,FALSE,TRUE,172541046,C48345,OVAL,5410;50,PINK,fluconazole 50 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001725410/3363.jpg
3298,3781800,2397.jpg,FALSE,TRUE,378180001,C48345,OVAL,M;L;4,ORANGE,levothyroxine sodium 0.025 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003781800/2397.jpg
3299,3781800,1835.jpg,FALSE,TRUE,378180001,C48345,OVAL,M;L;4,ORANGE,levothyroxine sodium 0.025 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003781800/1835.jpg
3300,3781800,2126.jpg,FALSE,FALSE,378180001,C48345,OVAL,M;L;4,ORANGE,levothyroxine sodium 0.025 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003781800/2126.jpg
3301,3781800,2251.jpg,FALSE,TRUE,378180001,C48345,OVAL,M;L;4,ORANGE,levothyroxine sodium 0.025 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003781800/2251.jpg
3302,937336,2301.jpg,FALSE,TRUE,93733606,C48336,CAPSULE,TEVA;7336,WHITE,topiramate 25 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937336/2301.jpg
3303,937336,686.jpg,FALSE,TRUE,93733606,C48336,CAPSULE,TEVA;7336,WHITE,topiramate 25 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937336/686.jpg
3304,937336,3802.jpg,FALSE,FALSE,93733606,C48336,CAPSULE,TEVA;7336,WHITE,topiramate 25 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937336/3802.jpg
3305,937336,3916.jpg,FALSE,FALSE,93733606,C48336,CAPSULE,TEVA;7336,WHITE,topiramate 25 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937336/3916.jpg
3306,937336,2811.jpg,FALSE,TRUE,93733606,C48336,CAPSULE,TEVA;7336,WHITE,topiramate 25 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937336/2811.jpg
3307,7815188,4249.jpg,FALSE,FALSE,781518801,C48336,CAPSULE,175;GG;339,PURPLE,levothyroxine sodium 0.175 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007815188/4249.jpg
3308,7815188,3661.jpg,FALSE,FALSE,781518801,C48336,CAPSULE,175;GG;339,PURPLE,levothyroxine sodium 0.175 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/007815188/3661.jpg
